Threshold,TotalErr
0.00040809428901411593,6.6733175318615473e-05
0.00041009415872395039,6.6733175318615473e-05
0.00041209402843378484,6.6733175318615473e-05
0.0004140938981436193,6.6733175318615473e-05
0.00041609376785345376,6.6733175318615473e-05
0.00041809363756328821,6.6733175318615473e-05
0.00042009350727312267,6.6733175318615473e-05
0.00042209337698295712,6.6733175318615473e-05
0.00042409324669279158,6.6733175318615473e-05
0.00042609311640262604,6.6733175318615473e-05
0.00042809298611246049,6.6733175318615473e-05
0.00043009285582229495,6.6733175318615473e-05
0.00043209272553212941,6.6733175318615473e-05
0.00043409259524196386,6.6733175318615473e-05
0.00043609246495179832,6.6733175318615473e-05
0.00043809233466163278,6.6733175318615473e-05
0.00044009220437146723,6.6733175318615473e-05
0.00044209207408130169,6.6733175318615473e-05
0.00044409194379113615,6.6733175318615473e-05
0.0004460918135009706,6.6733175318615473e-05
0.00044809168321080506,6.6733175318615473e-05
0.00045009155292063951,6.6733175318615473e-05
0.00045209142263047397,6.6733175318615473e-05
0.00045409129234030843,6.6733175318615473e-05
0.00045609116205014288,6.6733175318615473e-05
0.00045809103175997734,6.6733175318615473e-05
0.0004600909014698118,6.6733175318615473e-05
0.00046209077117964625,6.6733175318615473e-05
0.00046409064088948071,6.6733175318615473e-05
0.00046609051059931517,6.6733175318615473e-05
0.00046809038030914962,6.6733175318615473e-05
0.00047009025001898408,6.6733175318615473e-05
0.00047209011972881854,6.6733175318615473e-05
0.00047408998943865299,6.6733175318615473e-05
0.00047608985914848745,6.6733175318615473e-05
0.00047808972885832191,6.6733175318615473e-05
0.00048008959856815636,6.6733175318615473e-05
0.00048208946827799082,6.6733175318615473e-05
0.00048408933798782527,6.6733175318615473e-05
0.00048608920769765973,6.6733175318615473e-05
0.00048808907740749419,6.6733175318615473e-05
0.00049008894711732864,6.6733175318615473e-05
0.00049208884593099356,6.6733175318615473e-05
0.00049408874474465847,6.6733175318615473e-05
0.00049608864355832338,6.6733175318615473e-05
0.0004980885423719883,6.6733175318615473e-05
0.00050008844118565321,6.6733175318615473e-05
0.00050208833999931812,6.6733175318615473e-05
0.00050408823881298304,6.6733175318615473e-05
0.00050608813762664795,6.6733175318615473e-05
0.00050808803644031286,6.6733175318615473e-05
0.00051008793525397778,6.6733175318615473e-05
0.00051208783406764269,6.6733175318615473e-05
0.0005140877328813076,6.6733175318615473e-05
0.00051608763169497252,6.6733175318615473e-05
0.00051808753050863743,6.6733175318615473e-05
0.00052008742932230234,6.6733175318615473e-05
0.00052208732813596725,6.6733175318615473e-05
0.00052408722694963217,6.6733175318615473e-05
0.00052608712576329708,6.6733175318615473e-05
0.00052808702457696199,6.6733175318615473e-05
0.00053008692339062691,6.6733175318615473e-05
0.00053208682220429182,6.6733175318615473e-05
0.00053408672101795673,6.6733175318615473e-05
0.00053608661983162165,6.6733175318615473e-05
0.00053808651864528656,6.6733175318615473e-05
0.00054008641745895147,6.6733175318615473e-05
0.00054208631627261639,6.6733175318615473e-05
0.0005440862150862813,6.6733175318615473e-05
0.00054608611389994621,6.6733175318615473e-05
0.00054808601271361113,6.6733175318615473e-05
0.00055008591152727604,6.6733175318615473e-05
0.00055208581034094095,6.6733175318615473e-05
0.00055408570915460587,6.6733175318615473e-05
0.00055608560796827078,6.6733175318615473e-05
0.00055808550678193569,6.6733175318615473e-05
0.00056008540559560061,6.6733175318615473e-05
0.00056208530440926552,6.6733175318615473e-05
0.00056408520322293043,6.6733175318615473e-05
0.00056608510203659534,6.6733175318615473e-05
0.00056808500085026026,6.6733175318615473e-05
0.00057008489966392517,6.6733175318615473e-05
0.00057208479847759008,6.6733175318615473e-05
0.000574084697291255,6.6733175318615473e-05
0.00057608459610491991,6.6733175318615473e-05
0.00057808449491858482,6.6733175318615473e-05
0.00058008439373224974,6.6733175318615473e-05
0.00058208429254591465,6.6733175318615473e-05
0.00058408419135957956,6.6733175318615473e-05
0.00058608409017324448,6.6733175318615473e-05
0.00058808398898690939,6.6733175318615473e-05
0.0005900838878005743,6.6733175318615473e-05
0.00059208378661423922,6.6733175318615473e-05
0.00059408368542790413,6.6733175318615473e-05
0.00059608358424156904,6.6733175318615473e-05
0.00059808348305523396,6.6733175318615473e-05
0.00060008338186889887,6.6733175318615473e-05
0.00060208328068256378,6.6733175318615473e-05
0.00060408317949622869,6.6733175318615473e-05
0.00060608307830989361,6.6733175318615473e-05
0.00060808297712355852,6.6733175318615473e-05
0.00061008287593722343,6.6733175318615473e-05
0.00061208277475088835,6.6733175318615473e-05
0.00061408267356455326,6.6733175318615473e-05
0.00061608257237821817,6.6733175318615473e-05
0.00061808247119188309,6.6733175318615473e-05
0.000620082370005548,6.6733175318615473e-05
0.00062208226881921291,6.6733175318615473e-05
0.00062408216763287783,6.6733175318615473e-05
0.00062608206644654274,6.6733175318615473e-05
0.00062808196526020765,6.6733175318615473e-05
0.00063008186407387257,6.6733175318615473e-05
0.00063208176288753748,6.6733175318615473e-05
0.00063408166170120239,6.6733175318615473e-05
0.00063608156051486731,6.6733175318615473e-05
0.00063808145932853222,6.6733175318615473e-05
0.00064008135814219713,6.6733175318615473e-05
0.00064208125695586205,6.6733175318615473e-05
0.00064408115576952696,6.6733175318615473e-05
0.00064608105458319187,6.6733175318615473e-05
0.00064808095339685678,6.6733175318615473e-05
0.0006500808522105217,6.6733175318615473e-05
0.00065208075102418661,6.6733175318615473e-05
0.00065408064983785152,6.6733175318615473e-05
0.00065608054865151644,6.6733175318615473e-05
0.00065808044746518135,6.6733175318615473e-05
0.00066008034627884626,6.6733175318615473e-05
0.00066208024509251118,6.6733175318615473e-05
0.00066408014390617609,6.6733175318615473e-05
0.000666080042719841,6.6733175318615473e-05
0.00066807994153350592,6.6733175318615473e-05
0.00067007984034717083,6.6733175318615473e-05
0.00067207973916083574,6.6733175318615473e-05
0.00067407963797450066,6.6733175318615473e-05
0.00067607953678816557,6.6733175318615473e-05
0.00067807943560183048,6.6733175318615473e-05
0.0006800793344154954,6.6733175318615473e-05
0.00068207923322916031,6.6733175318615473e-05
0.00068407913204282522,6.6733175318615473e-05
0.00068607903085649014,6.6733175318615473e-05
0.00068807892967015505,6.6733175318615473e-05
0.00069007882848381996,6.6733175318615473e-05
0.00069207872729748487,6.6733175318615473e-05
0.00069407862611114979,6.6733175318615473e-05
0.0006960785249248147,6.6733175318615473e-05
0.00069807842373847961,6.6733175318615473e-05
0.00070007832255214453,6.6733175318615473e-05
0.00070207822136580944,6.6733175318615473e-05
0.00070407812017947435,6.6733175318615473e-05
0.00070607801899313927,6.6733175318615473e-05
0.00070807791780680418,6.6733175318615473e-05
0.00071007781662046909,6.6733175318615473e-05
0.00071207771543413401,6.6733175318615473e-05
0.00071407761424779892,6.6733175318615473e-05
0.00071607751306146383,6.6733175318615473e-05
0.00071807741187512875,6.6733175318615473e-05
0.00072007731068879366,6.6733175318615473e-05
0.00072207720950245857,6.6733175318615473e-05
0.00072407710831612349,6.6733175318615473e-05
0.0007260770071297884,6.6733175318615473e-05
0.00072807690594345331,6.6733175318615473e-05
0.00073007680475711823,6.6733175318615473e-05
0.00073207670357078314,6.6733175318615473e-05
0.00073407660238444805,6.6733175318615473e-05
0.00073607650119811296,6.6733175318615473e-05
0.00073807640001177788,6.6733175318615473e-05
0.00074007629882544279,6.6733175318615473e-05
0.0007420761976391077,6.6733175318615473e-05
0.00074407609645277262,6.6733175318615473e-05
0.00074607599526643753,6.6733175318615473e-05
0.00074807589408010244,6.6733175318615473e-05
0.00075007579289376736,6.6733175318615473e-05
0.00075207569170743227,6.6733175318615473e-05
0.00075407559052109718,6.6733175318615473e-05
0.0007560754893347621,6.6733175318615473e-05
0.00075807538814842701,6.6733175318615473e-05
0.00076007528696209192,6.6733175318615473e-05
0.00076207518577575684,6.6733175318615473e-05
0.00076407508458942175,6.6733175318615473e-05
0.00076607498340308666,6.6733175318615473e-05
0.00076807488221675158,6.6733175318615473e-05
0.00077007478103041649,6.6733175318615473e-05
0.0007720746798440814,6.6733175318615473e-05
0.00077407457865774632,6.6733175318615473e-05
0.00077607447747141123,6.6733175318615473e-05
0.00077807437628507614,6.6733175318615473e-05
0.00078007427509874105,6.6733175318615473e-05
0.00078207417391240597,6.6733175318615473e-05
0.00078407407272607088,6.6733175318615473e-05
0.00078607397153973579,6.6733175318615473e-05
0.00078807387035340071,6.6733175318615473e-05
0.00079007376916706562,6.6733175318615473e-05
0.00079207366798073053,6.6733175318615473e-05
0.00079407356679439545,6.6733175318615473e-05
0.00079607346560806036,6.6733175318615473e-05
0.00079807336442172527,6.6733175318615473e-05
0.00080007326323539019,6.6733175318615473e-05
0.0008020731620490551,6.6733175318615473e-05
0.00080407306086272001,6.6733175318615473e-05
0.00080607295967638493,6.6733175318615473e-05
0.00080807285849004984,6.6733175318615473e-05
0.00081007275730371475,6.6733175318615473e-05
0.00081207265611737967,6.6733175318615473e-05
0.00081407255493104458,6.6733175318615473e-05
0.00081607245374470949,6.6733175318615473e-05
0.0008180723525583744,6.6733175318615473e-05
0.00082007225137203932,6.6733175318615473e-05
0.00082207215018570423,6.6733175318615473e-05
0.00082407204899936914,6.6733175318615473e-05
0.00082607194781303406,6.6733175318615473e-05
0.00082807184662669897,6.6733175318615473e-05
0.00083007174544036388,6.6733175318615473e-05
0.0008320716442540288,6.6733175318615473e-05
0.00083407154306769371,6.6733175318615473e-05
0.00083607144188135862,6.6733175318615473e-05
0.00083807134069502354,6.6733175318615473e-05
0.00084007123950868845,6.6733175318615473e-05
0.00084207113832235336,6.6733175318615473e-05
0.00084407103713601828,6.6733175318615473e-05
0.00084607093594968319,6.6733175318615473e-05
0.0008480708347633481,6.6733175318615473e-05
0.00085007073357701302,6.6733175318615473e-05
0.00085207063239067793,6.6733175318615473e-05
0.00085407053120434284,6.6733175318615473e-05
0.00085607043001800776,6.6733175318615473e-05
0.00085807032883167267,6.6733175318615473e-05
0.00086007022764533758,6.6733175318615473e-05
0.00086207012645900249,6.6733175318615473e-05
0.00086407002527266741,6.6733175318615473e-05
0.00086606992408633232,6.6733175318615473e-05
0.00086806982289999723,6.6733175318615473e-05
0.00087006972171366215,6.6733175318615473e-05
0.00087206962052732706,6.6733175318615473e-05
0.00087406951934099197,6.6733175318615473e-05
0.00087606941815465689,6.6733175318615473e-05
0.0008780693169683218,6.6733175318615473e-05
0.00088006921578198671,6.6733175318615473e-05
0.00088206911459565163,6.6733175318615473e-05
0.00088406901340931654,6.6733175318615473e-05
0.00088606891222298145,6.6733175318615473e-05
0.00088806881103664637,6.6733175318615473e-05
0.00089006870985031128,6.6733175318615473e-05
0.00089206860866397619,6.6733175318615473e-05
0.00089406850747764111,6.6733175318615473e-05
0.00089606840629130602,6.6733175318615473e-05
0.00089806830510497093,6.6733175318615473e-05
0.00090006820391863585,6.6733175318615473e-05
0.00090206810273230076,6.6733175318615473e-05
0.00090406800154596567,6.6733175318615473e-05
0.00090606790035963058,6.6733175318615473e-05
0.0009080677991732955,6.6733175318615473e-05
0.00091006769798696041,6.6733175318615473e-05
0.00091206759680062532,6.6733175318615473e-05
0.00091406749561429024,6.6733175318615473e-05
0.00091606739442795515,6.6733175318615473e-05
0.00091806729324162006,6.6733175318615473e-05
0.00092006719205528498,6.6733175318615473e-05
0.00092206709086894989,6.6733175318615473e-05
0.0009240669896826148,6.6733175318615473e-05
0.00092606688849627972,6.6733175318615473e-05
0.00092806678730994463,6.6733175318615473e-05
0.00093006668612360954,6.6733175318615473e-05
0.00093206658493727446,6.6733175318615473e-05
0.00093406648375093937,6.6733175318615473e-05
0.00093606638256460428,6.6733175318615473e-05
0.0009380662813782692,6.6733175318615473e-05
0.00094006618019193411,6.6733175318615473e-05
0.00094206607900559902,6.6733175318615473e-05
0.00094406597781926394,6.6733175318615473e-05
